Generation,MutationID,MutType,X,Y,Frequency,AlleleCount,Chr_Tot
869,3310,m1,8,7.0,0.103448,6,58
869,1280,m1,8,7.0,0.103448,6,58
869,391,m2,3,5.0,1.0,58,58
869,2635,m1,3,5.0,0.0517241,3,58
869,391,m2,6,1.0,1.0,62,62
869,4554,m1,6,1.0,0.016129,1,62
869,391,m2,1,5.0,1.0,66,66
869,2635,m1,1,5.0,0.106061,7,66
869,391,m2,6,10.0,0.897436,70,78
869,3310,m1,6,10.0,0.217949,17,78
869,391,m2,10,9.0,0.87234,82,94
869,3310,m1,10,9.0,0.0531915,5,94

870,391,m2,9,5.0,0.986842,75,76
870,391,m2,5,4.0,1.0,4,4
870,391,m2,3,4.0,1.0,68,68
870,5916,m1,3,4.0,0.367647,25,68
870,2635,m1,3,4.0,0.132353,9,68
870,391,m2,3,6.0,1.0,2,2
870,391,m2,7,10.0,0.989796,97,98
870,3310,m1,7,10.0,0.397959,39,98
870,6257,m1,7,10.0,0.0102041,1,98

871,391,m2,3,6.0,1.0,70,70
871,391,m2,4,1.0,1.0,94,94
871,6192,m1,4,1.0,0.0425532,4,94
871,4554,m1,4,1.0,0.0212766,2,94
871,391,m2,2,4.0,1.0,72,72
871,2635,m1,2,4.0,0.138889,10,72
871,5916,m1,2,4.0,0.0277778,2,72
871,391,m2,5,3.0,1.0,72,72
871,1280,m1,5,3.0,0.0138889,1,72
871,4554,m1,5,3.0,0.0694444,5,72

872,391,m2,6,2.0,1.0,10,10
872,4318,m1,6,2.0,0.1,1,10
872,4554,m1,6,2.0,0.1,1,10
872,391,m2,4,8.0,0.719512,59,82
872,3310,m1,4,8.0,0.0609756,5,82
872,391,m2,8,2.0,1.0,74,74
872,4276,m1,8,2.0,0.0945946,7,74
872,2578,m1,8,2.0,0.0810811,6,74
872,4318,m1,8,2.0,0.027027,2,74
872,391,m2,2,9.0,0.884615,23,26
872,391,m2,3,8.0,0.986486,73,74
872,3310,m1,3,8.0,0.027027,2,74
872,391,m2,5,7.0,0.9375,15,16
872,3310,m1,5,7.0,0.0625,1,16
872,6226,m1,5,7.0,0.0625,1,16
872,391,m2,2,1.0,1.0,92,92
872,2635,m1,2,1.0,0.119565,11,92
872,4554,m1,2,1.0,0.0108696,1,92
872,391,m2,9,1.0,1.0,112,112
872,4276,m1,9,1.0,0.0803571,9,112

873,391,m2,10,4.0,1.0,74,74
873,2578,m1,10,4.0,0.0135135,1,74

874,3310,m1,5,10.0,0.410714,23,56
874,391,m2,5,10.0,0.839286,47,56
874,6275,m1,5,10.0,0.0178571,1,56
874,391,m2,9,7.0,0.988889,89,90
874,391,m2,10,7.0,1.0,96,96
874,391,m2,9,1.0,1.0,70,70
874,4276,m1,9,1.0,0.0285714,2,70
874,391,m2,4,7.0,0.851351,63,74
874,3310,m1,4,7.0,0.108108,8,74
874,6226,m1,4,7.0,0.0135135,1,74
874,391,m2,3,1.0,1.0,78,78
874,2635,m1,3,1.0,0.0769231,6,78
874,4554,m1,3,1.0,0.025641,2,78
874,391,m2,7,4.0,1.0,26,26
874,391,m2,1,8.0,0.918367,90,98

875,391,m2,4,5.0,1.0,60,60

876,391,m2,5,10.0,0.9,9,10
876,3310,m1,5,10.0,0.3,3,10
876,391,m2,2,10.0,0.647727,57,88
876,3310,m1,2,10.0,0.0227273,2,88
876,391,m2,3,8.0,0.958333,92,96
876,391,m2,1,2.0,1.0,80,80
876,2635,m1,1,2.0,0.125,10,80
876,391,m2,7,4.0,1.0,68,68
876,2578,m1,7,4.0,0.0294118,2,68
876,391,m2,8,9.0,0.98,49,50
876,3310,m1,8,9.0,0.1,5,50
876,391,m2,4,1.0,1.0,88,88
876,6192,m1,4,1.0,0.0227273,2,88
876,2635,m1,4,1.0,0.0340909,3,88
876,391,m2,3,2.0,1.0,74,74
876,6289,m1,3,2.0,0.027027,2,74
876,4554,m1,3,2.0,0.324324,24,74
876,2635,m1,3,2.0,0.027027,2,74

877,391,m2,8,9.0,0.902778,65,72
877,3310,m1,8,9.0,0.0972222,7,72
877,391,m2,4,3.0,1.0,50,50
877,4554,m1,4,3.0,0.06,3,50
877,2635,m1,4,3.0,0.02,1,50

878,391,m2,9,3.0,1.0,58,58
878,4318,m1,9,3.0,0.0344828,2,58
878,2578,m1,9,3.0,0.0172414,1,58
878,391,m2,9,1.0,1.0,78,78
878,391,m2,2,9.0,0.913043,42,46
878,391,m2,10,8.0,0.891892,66,74
878,3310,m1,10,8.0,0.0135135,1,74

879,391,m2,7,6.0,0.785714,11,14
879,5816,m1,7,6.0,0.0714286,1,14
879,1280,m1,7,6.0,0.214286,3,14
879,391,m2,10,2.0,1.0,78,78
879,4276,m1,10,2.0,0.025641,2,78
879,391,m2,10,10.0,0.606061,40,66
879,3310,m1,10,10.0,0.136364,9,66
879,391,m2,10,4.0,1.0,84,84
879,2578,m1,10,4.0,0.0238095,2,84
879,391,m2,7,5.0,0.952381,40,42
879,1280,m1,7,5.0,0.0238095,1,42
879,391,m2,4,4.0,1.0,54,54
879,5916,m1,4,4.0,0.12963,7,54
879,4554,m1,4,4.0,0.0555556,3,54
879,391,m2,3,6.0,1.0,64,64

880,391,m2,10,3.0,1.0,44,44
880,391,m2,7,7.0,0.8125,65,80
880,1280,m1,7,7.0,0.1375,11,80
880,3310,m1,7,7.0,0.0125,1,80
880,5816,m1,7,7.0,0.025,2,80
880,391,m2,4,8.0,0.895833,43,48
880,3310,m1,4,8.0,0.0208333,1,48
880,391,m2,7,8.0,0.940476,79,84
880,6277,m1,7,8.0,0.0595238,5,84
880,3310,m1,7,8.0,0.0357143,3,84
880,1280,m1,7,8.0,0.0119048,1,84

881,391,m2,9,9.0,0.928571,39,42
881,3310,m1,9,9.0,0.047619,2,42

882,391,m2,8,8.0,1.0,20,20
882,3310,m1,8,8.0,0.05,1,20
882,391,m2,2,1.0,1.0,80,80
882,4554,m1,2,1.0,0.025,2,80
882,391,m2,4,7.0,0.846154,66,78
882,6226,m1,4,7.0,0.0128205,1,78
882,391,m2,7,2.0,1.0,68,68
882,4318,m1,7,2.0,0.147059,10,68
882,2578,m1,7,2.0,0.117647,8,68
882,391,m2,1,8.0,1.0,46,46
882,391,m2,4,1.0,1.0,64,64
882,4554,m1,4,1.0,0.140625,9,64
882,2635,m1,4,1.0,0.03125,2,64
882,391,m2,10,8.0,0.9375,45,48
882,3310,m1,10,8.0,0.0208333,1,48
882,391,m2,9,3.0,1.0,70,70
882,4318,m1,9,3.0,0.128571,9,70
882,4276,m1,9,3.0,0.0142857,1,70
882,391,m2,5,3.0,1.0,64,64
882,4554,m1,5,3.0,0.015625,1,64
882,391,m2,9,7.0,1.0,74,74
882,3310,m1,9,7.0,0.0540541,4,74

883,391,m2,10,8.0,0.926829,76,82
883,391,m2,3,2.0,1.0,78,78
883,4554,m1,3,2.0,0.282051,22,78
883,2635,m1,3,2.0,0.0897436,7,78
883,391,m2,9,3.0,1.0,80,80
883,4318,m1,9,3.0,0.1,8,80
883,391,m2,4,5.0,1.0,20,20
883,391,m2,1,8.0,1.0,2,2
883,391,m2,9,4.0,1.0,44,44
883,4318,m1,9,4.0,0.0227273,1,44
883,391,m2,8,2.0,1.0,44,44
883,4318,m1,8,2.0,0.113636,5,44
883,2578,m1,8,2.0,0.0454545,2,44
883,4276,m1,8,2.0,0.0909091,4,44
883,391,m2,1,3.0,1.0,70,70
883,2635,m1,1,3.0,0.128571,9,70

884,391,m2,7,3.0,1.0,66,66
884,2578,m1,7,3.0,0.151515,10,66
884,4318,m1,7,3.0,0.0757576,5,66
884,391,m2,9,1.0,1.0,92,92
884,391,m2,9,2.0,1.0,54,54
884,4276,m1,9,2.0,0.0185185,1,54
884,391,m2,10,10.0,0.666667,48,72
884,3310,m1,10,10.0,0.0277778,2,72

885,391,m2,6,7.0,0.970588,66,68
885,5816,m1,6,7.0,0.117647,8,68
885,1280,m1,6,7.0,0.117647,8,68
885,6226,m1,6,7.0,0.0294118,2,68
885,391,m2,2,1.0,1.0,80,80
885,4554,m1,2,1.0,0.0125,1,80
885,391,m2,6,8.0,0.964286,54,56
885,3310,m1,6,8.0,0.0178571,1,56
885,391,m2,7,4.0,1.0,70,70
885,391,m2,4,1.0,1.0,30,30
885,2635,m1,4,1.0,0.133333,4,30
885,4554,m1,4,1.0,0.2,6,30
885,391,m2,5,10.0,0.83871,52,62
885,3310,m1,5,10.0,0.177419,11,62
885,391,m2,2,10.0,0.673913,62,92
885,3310,m1,2,10.0,0.0434783,4,92

886,391,m2,6,8.0,0.984848,65,66
886,6277,m1,6,8.0,0.0151515,1,66
886,1280,m1,6,8.0,0.030303,2,66
886,3310,m1,6,8.0,0.0151515,1,66
886,391,m2,4,5.0,1.0,74,74
886,391,m2,10,2.0,1.0,64,64
886,391,m2,8,6.0,1.0,68,68

887,391,m2,2,7.0,1.0,70,70

888,391,m2,4,1.0,1.0,86,86
888,4554,m1,4,1.0,0.197674,17,86
888,2635,m1,4,1.0,0.0465116,4,86
888,391,m2,10,9.0,1.0,48,48
888,3310,m1,10,9.0,0.0208333,1,48
888,391,m2,3,6.0,1.0,56,56
888,6401,m1,3,6.0,0.0357143,2,56
888,391,m2,9,3.0,1.0,10,10
888,4318,m1,9,3.0,0.1,1,10
888,391,m2,6,10.0,0.957143,67,70
888,3310,m1,6,10.0,0.342857,24,70
888,6358,m1,6,10.0,0.0142857,1,70

889,391,m2,2,6.0,1.0,42,42

890,391,m2,6,8.0,1.0,24,24
890,6277,m1,6,8.0,0.125,3,24
890,5816,m1,6,8.0,0.0416667,1,24
890,391,m2,1,10.0,0.5625,45,80
890,391,m2,4,1.0,1.0,46,46
890,4554,m1,4,1.0,0.217391,10,46
890,391,m2,4,3.0,1.0,80,80
890,4554,m1,4,3.0,0.175,14,80
890,5916,m1,4,3.0,0.0375,3,80
890,391,m2,9,10.0,0.588235,40,68

891,391,m2,6,8.0,0.986486,73,74
891,5816,m1,6,8.0,0.0405405,3,74
891,3310,m1,6,8.0,0.0540541,4,74
891,6277,m1,6,8.0,0.121622,9,74

892,391,m2,4,3.0,1.0,10,10
892,4554,m1,4,3.0,0.3,3,10
892,391,m2,9,9.0,0.925926,50,54
892,6220,m1,9,9.0,0.0185185,1,54
892,3310,m1,9,9.0,0.0185185,1,54
892,391,m2,8,9.0,0.965517,56,58
892,6446,m1,8,9.0,0.0172414,1,58
892,3310,m1,8,9.0,0.0172414,1,58
892,391,m2,7,3.0,1.0,8,8
892,4318,m1,7,3.0,0.25,2,8
892,391,m2,3,6.0,1.0,78,78
892,391,m2,6,6.0,0.891892,66,74
892,5816,m1,6,6.0,0.22973,17,74
892,1280,m1,6,6.0,0.0810811,6,74
892,6396,m1,6,6.0,0.0135135,1,74

893,391,m2,7,1.0,1.0,94,94
893,2578,m1,7,1.0,0.117021,11,94
893,4318,m1,7,1.0,0.117021,11,94
893,4276,m1,7,1.0,0.0957447,9,94
893,6321,m1,7,1.0,0.0425532,4,94
893,6426,m1,7,1.0,0.0106383,1,94
893,391,m2,4,1.0,1.0,80,80
893,4554,m1,4,1.0,0.275,22,80

894,391,m2,10,8.0,1.0,104,104
894,391,m2,5,3.0,1.0,70,70
894,4554,m1,5,3.0,0.242857,17,70
894,391,m2,5,10.0,1.0,14,14
894,3310,m1,5,10.0,0.571429,8,14

895,391,m2,7,1.0,1.0,38,38
895,4318,m1,7,1.0,0.131579,5,38
895,6321,m1,7,1.0,0.0526316,2,38
895,2578,m1,7,1.0,0.0263158,1,38
895,4276,m1,7,1.0,0.0789474,3,38
895,391,m2,1,3.0,1.0,60,60
895,2635,m1,1,3.0,0.266667,16,60
895,391,m2,9,3.0,1.0,90,90
895,4318,m1,9,3.0,0.0666667,6,90
895,391,m2,7,4.0,1.0,52,52
895,4318,m1,7,4.0,0.0192308,1,52
895,391,m2,1,8.0,1.0,34,34
895,391,m2,5,7.0,0.914634,75,82
895,1280,m1,5,7.0,0.0609756,5,82
895,6226,m1,5,7.0,0.0121951,1,82
895,391,m2,9,4.0,1.0,14,14
895,2578,m1,9,4.0,0.0714286,1,14
895,391,m2,8,9.0,0.9,36,40
895,3310,m1,8,9.0,0.1,4,40

896,391,m2,6,9.0,1.0,70,70
896,6358,m1,6,9.0,0.0428571,3,70
896,3310,m1,6,9.0,0.0571429,4,70
896,391,m2,4,1.0,1.0,78,78
896,4554,m1,4,1.0,0.269231,21,78
896,391,m2,9,6.0,1.0,28,28
896,391,m2,1,4.0,1.0,68,68
896,2635,m1,1,4.0,0.117647,8,68
896,5916,m1,1,4.0,0.0735294,5,68
896,6440,m1,1,4.0,0.0441176,3,68
896,391,m2,7,4.0,1.0,60,60
896,391,m2,6,10.0,1.0,68,68
896,3310,m1,6,10.0,0.441176,30,68
896,6358,m1,6,10.0,0.0882353,6,68
896,391,m2,9,1.0,1.0,40,40
896,391,m2,2,8.0,1.0,54,54
896,3310,m1,2,8.0,0.037037,2,54

897,391,m2,1,6.0,1.0,72,72
897,391,m2,9,1.0,1.0,96,96
897,391,m2,9,9.0,0.948718,74,78
897,3310,m1,9,9.0,0.0128205,1,78
897,391,m2,8,8.0,1.0,12,12
897,1280,m1,8,8.0,0.0833333,1,12
897,3310,m1,8,8.0,0.0833333,1,12
897,391,m2,2,10.0,0.647727,57,88
897,391,m2,6,5.0,0.794118,27,34
897,391,m2,8,4.0,1.0,54,54
897,2578,m1,8,4.0,0.0185185,1,54

898,391,m2,9,6.0,1.0,74,74
898,391,m2,10,7.0,1.0,28,28
898,391,m2,3,6.0,1.0,72,72
898,391,m2,3,8.0,0.983333,59,60
898,3310,m1,3,8.0,0.25,15,60

899,391,m2,9,5.0,1.0,62,62
899,391,m2,8,2.0,1.0,28,28
899,4276,m1,8,2.0,0.178571,5,28
899,391,m2,3,5.0,1.0,68,68
899,391,m2,10,9.0,1.0,24,24
899,391,m2,2,4.0,1.0,72,72
899,6440,m1,2,4.0,0.0416667,3,72
899,4554,m1,2,4.0,0.0416667,3,72
899,5916,m1,2,4.0,0.0277778,2,72
899,391,m2,2,3.0,1.0,48,48
899,5916,m1,2,3.0,0.104167,5,48
899,4554,m1,2,3.0,0.0208333,1,48

900,391,m2,9,5.0,1.0,68,68
900,391,m2,6,7.0,0.946809,89,94
900,1280,m1,6,7.0,0.138298,13,94
900,5816,m1,6,7.0,0.0425532,4,94
900,391,m2,8,10.0,0.945946,70,74
900,3310,m1,8,10.0,0.0135135,1,74
900,391,m2,6,2.0,1.0,66,66
900,2578,m1,6,2.0,0.0757576,5,66
900,4318,m1,6,2.0,0.106061,7,66
900,391,m2,7,2.0,1.0,76,76
900,2578,m1,7,2.0,0.118421,9,76
900,4276,m1,7,2.0,0.0526316,4,76
900,4318,m1,7,2.0,0.144737,11,76
900,6321,m1,7,2.0,0.0131579,1,76
900,6450,m1,7,2.0,0.0131579,1,76
900,391,m2,10,1.0,1.0,86,86
900,391,m2,3,6.0,1.0,6,6

901,391,m2,8,5.0,1.0,54,54
901,391,m2,4,10.0,0.789474,60,76
901,3310,m1,4,10.0,0.144737,11,76
901,391,m2,6,9.0,0.963415,79,82
901,3310,m1,6,9.0,0.121951,10,82
901,391,m2,5,3.0,1.0,60,60
901,4554,m1,5,3.0,0.0833333,5,60
901,6381,m1,5,3.0,0.05,3,60
901,391,m2,7,1.0,1.0,56,56
901,4276,m1,7,1.0,0.0714286,4,56
901,6321,m1,7,1.0,0.0357143,2,56
901,2578,m1,7,1.0,0.0892857,5,56
901,4318,m1,7,1.0,0.0178571,1,56
901,391,m2,5,8.0,0.875,42,48
901,3310,m1,5,8.0,0.0833333,4,48
901,5816,m1,5,8.0,0.0208333,1,48
901,391,m2,5,10.0,0.852941,58,68
901,3310,m1,5,10.0,0.544118,37,68
901,391,m2,1,4.0,1.0,42,42
901,6508,m1,1,4.0,0.0238095,1,42
901,2635,m1,1,4.0,0.119048,5,42
901,6440,m1,1,4.0,0.0238095,1,42

902,391,m2,4,6.0,1.0,62,62
902,1280,m1,4,6.0,0.0483871,3,62
902,6461,m1,4,6.0,0.0483871,3,62
902,391,m2,5,2.0,1.0,70,70
902,2578,m1,5,2.0,0.0285714,2,70
902,4554,m1,5,2.0,0.0714286,5,70
902,4318,m1,5,2.0,0.0142857,1,70
902,391,m2,1,4.0,1.0,64,64
902,2635,m1,1,4.0,0.078125,5,64
902,6440,m1,1,4.0,0.046875,3,64
902,391,m2,2,5.0,1.0,64,64
902,2635,m1,2,5.0,0.0625,4,64
902,6440,m1,2,5.0,0.046875,3,64

903,391,m2,10,7.0,1.0,84,84
903,391,m2,5,9.0,0.870968,54,62
903,3310,m1,5,9.0,0.241935,15,62
903,391,m2,9,6.0,1.0,54,54
903,6512,m1,9,6.0,0.0185185,1,54
903,391,m2,2,2.0,1.0,4,4
903,391,m2,4,5.0,1.0,4,4
903,1280,m1,4,5.0,0.25,1,4
903,391,m2,5,8.0,0.9,54,60
903,3310,m1,5,8.0,0.116667,7,60
903,5816,m1,5,8.0,0.05,3,60
903,1280,m1,5,8.0,0.0166667,1,60
903,6511,m1,5,8.0,0.0166667,1,60
903,391,m2,6,8.0,1.0,42,42
903,1280,m1,6,8.0,0.0714286,3,42
903,5816,m1,6,8.0,0.047619,2,42
903,3310,m1,6,8.0,0.0238095,1,42
903,391,m2,4,7.0,0.985294,67,68
903,1280,m1,4,7.0,0.0294118,2,68

904,391,m2,3,6.0,1.0,74,74
904,391,m2,2,3.0,1.0,74,74
904,4554,m1,2,3.0,0.0675676,5,74
904,2635,m1,2,3.0,0.0810811,6,74
904,5916,m1,2,3.0,0.027027,2,74
904,391,m2,10,2.0,1.0,6,6
904,391,m2,7,2.0,1.0,100,100
904,4318,m1,7,2.0,0.19,19,100
904,2578,m1,7,2.0,0.07,7,100
904,4276,m1,7,2.0,0.04,4,100
904,391,m2,9,8.0,1.0,10,10
904,391,m2,1,2.0,1.0,76,76
904,2635,m1,1,2.0,0.0921053,7,76
904,6429,m1,1,2.0,0.0789474,6,76

905,391,m2,2,1.0,1.0,96,96
905,2635,m1,2,1.0,0.0104167,1,96

906,391,m2,3,7.0,1.0,82,82
906,391,m2,9,4.0,1.0,48,48
906,2578,m1,9,4.0,0.0208333,1,48
906,4318,m1,9,4.0,0.0625,3,48
906,391,m2,4,4.0,1.0,58,58
906,391,m2,10,7.0,1.0,108,108
906,391,m2,7,9.0,1.0,74,74
906,3310,m1,7,9.0,0.027027,2,74
906,6552,m1,7,9.0,0.0135135,1,74

907,391,m2,8,7.0,1.0,32,32
907,3310,m1,8,7.0,0.25,8,32
907,391,m2,9,3.0,1.0,56,56
907,2578,m1,9,3.0,0.178571,10,56
907,4318,m1,9,3.0,0.0357143,2,56
907,6466,m1,9,3.0,0.0178571,1,56
907,391,m2,7,6.0,1.0,54,54
907,1280,m1,7,6.0,0.148148,8,54
907,3310,m1,7,6.0,0.0740741,4,54
907,5816,m1,7,6.0,0.0740741,4,54
907,391,m2,1,3.0,1.0,22,22
907,2635,m1,1,3.0,0.181818,4,22

908,391,m2,8,2.0,1.0,88,88
908,4276,m1,8,2.0,0.136364,12,88
908,2578,m1,8,2.0,0.0454545,4,88
908,4318,m1,8,2.0,0.0340909,3,88
908,391,m2,1,2.0,1.0,80,80
908,2635,m1,1,2.0,0.025,2,80
908,391,m2,6,8.0,0.971429,68,70
908,5816,m1,6,8.0,0.0285714,2,70
908,1280,m1,6,8.0,0.0285714,2,70
908,391,m2,4,3.0,1.0,70,70
908,4554,m1,4,3.0,0.0857143,6,70
908,391,m2,7,8.0,1.0,80,80
908,3310,m1,7,8.0,0.1375,11,80
908,1280,m1,7,8.0,0.0125,1,80
908,391,m2,9,7.0,1.0,74,74
908,3310,m1,9,7.0,0.0675676,5,74
908,391,m2,2,7.0,1.0,10,10
908,391,m2,5,3.0,1.0,82,82
908,4554,m1,5,3.0,0.134146,11,82
908,6381,m1,5,3.0,0.0243902,2,82

909,391,m2,4,4.0,1.0,38,38
909,5916,m1,4,4.0,0.0263158,1,38

910,391,m2,7,7.0,0.940476,79,84
910,3310,m1,7,7.0,0.0714286,6,84
910,1280,m1,7,7.0,0.047619,4,84
910,391,m2,2,1.0,1.0,84,84
910,4554,m1,2,1.0,0.0833333,7,84
910,391,m2,2,10.0,0.678571,57,84
910,3310,m1,2,10.0,0.0357143,3,84
910,6272,m1,2,10.0,0.047619,4,84
910,391,m2,10,1.0,1.0,46,46
910,391,m2,4,6.0,1.0,4,4
910,391,m2,3,1.0,1.0,84,84
910,4554,m1,3,1.0,0.404762,34,84
910,391,m2,5,3.0,1.0,66,66
910,4554,m1,5,3.0,0.0757576,5,66
910,6381,m1,5,3.0,0.0606061,4,66
910,391,m2,2,3.0,1.0,76,76
910,2635,m1,2,3.0,0.0263158,2,76
910,5916,m1,2,3.0,0.0394737,3,76
910,4554,m1,2,3.0,0.0131579,1,76
910,391,m2,8,5.0,1.0,76,76

911,391,m2,5,7.0,0.967742,60,62
911,3310,m1,5,7.0,0.016129,1,62
911,391,m2,1,4.0,1.0,14,14
911,2635,m1,1,4.0,0.142857,2,14
911,391,m2,1,1.0,1.0,88,88
911,391,m2,3,3.0,1.0,78,78
911,5916,m1,3,3.0,0.192308,15,78
911,4554,m1,3,3.0,0.025641,2,78
911,2635,m1,3,3.0,0.0128205,1,78
911,391,m2,3,8.0,1.0,66,66
911,3310,m1,3,8.0,0.121212,8,66
911,391,m2,7,9.0,1.0,54,54
911,3310,m1,7,9.0,0.037037,2,54
911,391,m2,5,3.0,1.0,72,72
911,4554,m1,5,3.0,0.0833333,6,72
911,6381,m1,5,3.0,0.0694444,5,72
911,391,m2,5,9.0,1.0,6,6
911,3310,m1,5,9.0,0.666667,4,6
911,391,m2,3,7.0,1.0,48,48

912,391,m2,9,2.0,1.0,74,74
912,4276,m1,9,2.0,0.0135135,1,74
912,2578,m1,9,2.0,0.027027,2,74
912,391,m2,2,5.0,1.0,86,86
912,391,m2,1,5.0,1.0,6,6
912,2635,m1,1,5.0,0.166667,1,6
912,391,m2,5,6.0,0.909091,60,66
912,1280,m1,5,6.0,0.272727,18,66
912,6461,m1,5,6.0,0.106061,7,66
912,5816,m1,5,6.0,0.0606061,4,66
912,391,m2,8,8.0,1.0,44,44
912,3310,m1,8,8.0,0.318182,14,44
912,391,m2,6,3.0,1.0,82,82
912,4318,m1,6,3.0,0.0609756,5,82
912,4554,m1,6,3.0,0.0609756,5,82

913,391,m2,8,1.0,1.0,80,80
913,4276,m1,8,1.0,0.1,8,80
913,391,m2,5,3.0,1.0,44,44
913,4554,m1,5,3.0,0.136364,6,44
913,6381,m1,5,3.0,0.0454545,2,44
913,391,m2,7,9.0,1.0,14,14
913,391,m2,6,6.0,0.916667,55,60
913,5816,m1,6,6.0,0.15,9,60
913,1280,m1,6,6.0,0.05,3,60
913,3310,m1,6,6.0,0.05,3,60
913,391,m2,1,3.0,1.0,26,26
913,2635,m1,1,3.0,0.0769231,2,26
913,391,m2,5,10.0,0.95,19,20
913,3310,m1,5,10.0,0.4,8,20
913,391,m2,8,9.0,0.922222,83,90
913,3310,m1,8,9.0,0.111111,10,90

914,391,m2,7,6.0,0.975,78,80
914,5816,m1,7,6.0,0.0875,7,80
914,1280,m1,7,6.0,0.1,8,80
914,3310,m1,7,6.0,0.1,8,80
914,391,m2,7,2.0,1.0,58,58
914,4554,m1,7,2.0,0.137931,8,58
914,4318,m1,7,2.0,0.103448,6,58
914,391,m2,6,6.0,0.9,27,30
914,3310,m1,6,6.0,0.0666667,2,30
914,5816,m1,6,6.0,0.166667,5,30
914,1280,m1,6,6.0,0.1,3,30
914,391,m2,1,5.0,1.0,80,80
914,2635,m1,1,5.0,0.075,6,80
914,391,m2,6,3.0,1.0,70,70
914,4554,m1,6,3.0,0.1,7,70
914,4318,m1,6,3.0,0.0142857,1,70

915,391,m2,9,7.0,1.0,2,2
915,391,m2,6,10.0,1.0,100,100
915,3310,m1,6,10.0,0.24,24,100
915,6358,m1,6,10.0,0.02,2,100
915,391,m2,6,3.0,1.0,98,98
915,4554,m1,6,3.0,0.0612245,6,98
915,391,m2,4,6.0,0.961538,75,78
915,1280,m1,4,6.0,0.0512821,4,78
915,391,m2,8,10.0,0.893939,59,66
915,391,m2,9,1.0,1.0,118,118

916,391,m2,6,6.0,1.0,14,14
916,3310,m1,6,6.0,0.142857,2,14
916,5816,m1,6,6.0,0.142857,2,14
916,1280,m1,6,6.0,0.0714286,1,14
916,391,m2,5,10.0,0.978261,45,46
916,3310,m1,5,10.0,0.304348,14,46
916,6556,m1,5,10.0,0.0869565,4,46
916,391,m2,9,4.0,1.0,66,66
916,4318,m1,9,4.0,0.030303,2,66

917,391,m2,2,7.0,1.0,52,52
917,391,m2,3,3.0,1.0,76,76
917,5916,m1,3,3.0,0.289474,22,76
917,2635,m1,3,3.0,0.0789474,6,76

918,391,m2,1,4.0,1.0,66,66
918,2635,m1,1,4.0,0.0909091,6,66
918,5916,m1,1,4.0,0.0151515,1,66
918,391,m2,9,5.0,1.0,64,64
918,391,m2,4,5.0,1.0,80,80
918,6461,m1,4,5.0,0.2,16,80
918,1280,m1,4,5.0,0.0125,1,80
918,391,m2,8,1.0,1.0,72,72
918,2578,m1,8,1.0,0.0555556,4,72
918,4276,m1,8,1.0,0.111111,8,72
918,391,m2,9,9.0,1.0,36,36
918,3310,m1,9,9.0,0.0833333,3,36
918,391,m2,7,8.0,1.0,72,72
918,1280,m1,7,8.0,0.0277778,2,72
918,3310,m1,7,8.0,0.0277778,2,72
918,391,m2,9,1.0,1.0,78,78
918,4276,m1,9,1.0,0.0128205,1,78
918,391,m2,10,3.0,1.0,70,70
918,4318,m1,10,3.0,0.0428571,3,70
918,391,m2,9,6.0,1.0,46,46

919,391,m2,9,5.0,1.0,4,4
919,391,m2,10,5.0,1.0,62,62
919,391,m2,5,9.0,0.75,48,64
919,3310,m1,5,9.0,0.296875,19,64
919,391,m2,3,10.0,0.986842,75,76
919,3310,m1,3,10.0,0.25,19,76
919,6272,m1,3,10.0,0.0394737,3,76
919,391,m2,6,9.0,1.0,74,74
919,3310,m1,6,9.0,0.027027,2,74
919,391,m2,1,9.0,1.0,2,2
919,391,m2,3,6.0,1.0,70,70
919,2635,m1,3,6.0,0.0428571,3,70
919,391,m2,6,6.0,1.0,62,62
919,5816,m1,6,6.0,0.177419,11,62
919,1280,m1,6,6.0,0.0483871,3,62
919,3310,m1,6,6.0,0.0967742,6,62

920,391,m2,1,7.0,1.0,2,2
920,391,m2,8,10.0,0.914634,75,82
920,391,m2,8,6.0,1.0,32,32
920,1280,m1,8,6.0,0.09375,3,32
920,6598,m1,8,6.0,0.03125,1,32

921,391,m2,8,3.0,1.0,56,56
921,2578,m1,8,3.0,0.0535714,3,56

922,391,m2,7,9.0,1.0,82,82
922,3310,m1,7,9.0,0.109756,9,82
922,391,m2,5,5.0,0.944444,34,36
922,6461,m1,5,5.0,0.0277778,1,36
922,1280,m1,5,5.0,0.0277778,1,36
922,391,m2,6,10.0,1.0,32,32
922,3310,m1,6,10.0,0.125,4,32
922,6358,m1,6,10.0,0.0625,2,32

923,391,m2,2,9.0,1.0,56,56
923,391,m2,10,5.0,1.0,80,80
923,391,m2,7,9.0,1.0,68,68
923,3310,m1,7,9.0,0.102941,7,68

924,391,m2,1,6.0,1.0,52,52
924,391,m2,2,5.0,1.0,58,58
924,5916,m1,2,5.0,0.0172414,1,58
924,2635,m1,2,5.0,0.0172414,1,58
924,391,m2,7,5.0,1.0,24,24
924,5816,m1,7,5.0,0.0833333,2,24
924,391,m2,5,2.0,1.0,66,66
924,4554,m1,5,2.0,0.0757576,5,66
924,2578,m1,5,2.0,0.0606061,4,66
924,391,m2,10,7.0,1.0,32,32

